name,amenity,email,phone,website,instagram,address,neighborhood
"Olmo","restaurant","","","https://www.olmobk.com/","","",""
"Om Wok","restaurant","","+1 718-639-8800","https://www.omwokmenu.com/","","78-14 Roosevelt Avenue","Jackson Heights"
"Omai","restaurant","","+1 212-633-0575; +1 212-633-0550","https://omainyc.com/","","158 9th Avenue","New York"
"Omakase 95","restaurant","","+1-929-277-1112","https://omakase95.com","","722 Amsterdam Avenue",""
"Omakase Ramen","restaurant","","+1-718-255-6767","https://www.omakaseramenrp.com/","","Queens Boulevard",""
"Omakase Sushi By Hiro","restaurant","","+1-718-758-5888","https://www.omakasesushihiro.com/","","1328 Sheepshead Bay Road","Brooklyn"
"Omar's Place BK","restaurant","","+1-347-406-9517","https://www.omarsplacebk.com/","","1450 Myrtle Avenue",""
"OMG Pizza","restaurant","","+1-718-455-4550","http://omgpizzabrooklyn.com/","","1307 Myrtle Avenue",""
"Omiya","restaurant","","+1-718-748-1977","https://www.omiyasushi.net","","8618 4th Avenue",""
"One and One","bar","","+1-212-598-9126","https://www.oneandonenyc.com","","76 East 1st Street","New York"
"One Bite Omakase","restaurant","","+12128841583","https://www.onebiteomakase.com","","411b Amsterdam Avenue","New York"
"One Dee Siam","restaurant","","+1-201-685-7268;+1-201-706-3165","https://www.onedeesiam.com","","137 Newark Avenue","Jersey City"
"One More Charm","restaurant","","+1-929-250-2052","https://onemorecharm.com","","",""
"One More Thai","restaurant","","+1-212-228-8858","https://onemorethai.ordersnapp.com/home","","6 Clinton Street","New York"
"One Stop Beer Shop","bar","","+1-718-599-0128","http://www.onestopbeershopny.com","","134 Kingsland Avenue","Brooklyn"
"One White Street","restaurant","","","https://www.onewhitestreetnyc.com/","","1 White Street","New York"
"ONGI","restaurant","","+16466091738","https://www.on-gi.com","","109 West 37th Street","New York"
"Onieal’s","restaurant","","+1 212-941-9119","https://onieals.com/soho","","174 Grand Street",""
"Ooki Sushi","restaurant","","+1 212-828-3388","http://ookisushi.us","","1575 3rd Avenue",""
"Opera House","bar","","+1-646-355-8693","https://www.operahouse.nyc/","","5 Doyers Street",""
"Ops","restaurant","","+1-718-386-4009","https://opsbk.com","","346 Himrod Street","Brooklyn"
"Ops","restaurant","","+1-646-755-8565","https://www.opsbk.com/east-village","","",""
"Orale Mexican Kitchen","restaurant","","+1 201-333-0001","https://oralemk.com/","","341 Grove Street","Jersey City"
"Oregano Brooklyn","restaurant","","+1-718-599-5988","https://www.oreganowilliamsburg.com/","","102 Berry Street","Brooklyn"
"Orient Express","bar","","+1-212-691-8845","https://orientexpressnyc.com/","","325 West 11th Street",""
"Original Roma Pizza","restaurant","","+1 212-369-3455","https://slicelife.com/restaurants/ny/new-york/10128/original-roma-pizza/menu","","1562 3rd Avenue",""
"Orion Bar","bar","","","https://www.orion-bar.com/","","157 Suydam Street",""
"Ornithology Jazz Club","bar","","+1-917-231-4766","https://www.ornithologyjazzclub.com/","","6 Suydam Street",""
"Orsay","restaurant","","+1 212 517 6400","https://www.orsayrestaurant.com/","https://www.instagram.com/orsayrestaurant/","1057 Lexington Avenue",""
"Ortomare Ristorante Pizzeria","restaurant","","+1-212-665-2970","https://ortomare.com/","","994 Columbus Avenue","New York"
"Osaka","restaurant","","+1-718-643-0044","https://www.osakany.com","","",""
"Osaka","restaurant","","+1-718-217-8283","https://www.osaka-nyc.com","","224-23 Union Turnpike","Oakland Gardens"
"Osaka Sushi","restaurant","","+1-718-892-8681","https://osakasushibx.com","","1041 Morris Park Avenue","Bronx"
"Osteria 106","restaurant","","+1-646-833-7614","http://osteria106.com","","53 West 106th Street","New York"
"Osteria 57","restaurant","","+1 212-777-0057","http://www.osteria57.com/","osteria57","",""
"Osteria Accademia","restaurant","","+1-212-685-0305","https://accademianyc.com","","646 Amsterdam Avenue","New York"
"Osteria Brooklyn","restaurant","","+1-646-750-9156","https://www.osteriabrooklyn.com","","",""
"Osteria Laguna","restaurant","","","http://www.osterialagunanyc.com/","","209 East 42nd Street",""
"Osteria Nonnino","restaurant","","+12126253333","https://osterianonnino.com/","","637 Hudson Street","New York"
"Ostrica","restaurant","","+1-917-409-1704","https://ostricanyc.com","","",""
"Ostudio at Night","restaurant","","","https://www.ostudiony.com","","",""
"OTB","bar","","","https://otbbk.com/","","141 Broadway",""
"Other Half Brewing Company","pub","","","https://otherhalfbrewing.com/location/domino-park/","","34 River Street","Brooklyn"
"Ottava","restaurant","","","https://ottavabrooklyn.com","","1123 8th Avenue",""
"Otto's Shrunken Head Tiki Bar","bar","","+1-212-228-2240","https://www.ottosshrunkenhead.com/","","538 East 14th Street","New York"
"Ovelia","restaurant","","","https://www.ovelianyc.com/","","3401 30th Avenue","Astoria"
"Ozakaya","restaurant","","+1-929-456-5946","https://www.ozakaya.com","","",""
"Ozen","restaurant","","+1 212 678 0300","http://www.ozencuisine.com/","","760 Amsterdam Avenue","New York"
"Ozu","restaurant","","+1-718-797-3288","http://www.ozu78.com/","","78 Clark Street",""
"P.J. Clarke's","restaurant","","+12122851500","https://pjclarkes.com/location/on-the-hudson/","","250 Vesey Street","New York"
"P.J. Clarke’s","restaurant","","","https://pjclarkes.com/third-avenue/","","915 3rd Avenue","New York"
"P.J. Clarke’s","restaurant","","+1-212-957-9700","https://pjclarkes.com/location/pj-clarkes-restaurant-bar-lincoln/","","44 West 63rd Street","New York"
"P.J. Moran's","pub","","+1 212-753-6444","https://www.pjmorans.com/","","3 East 48th Street","New York"
"Pa De Thai Restaurant","restaurant","","+1 201 945 9999","https://padethai.com","","264 Old River Road","Edgewater"
"Pacific Kitchen","restaurant","","+1 718-948-6888","https://www.pacifickitchenny.com/","","4255 Amboy Road","Staten Island"
"Pad Thai","restaurant","","+1 212 268-2752","https://www.padthai8thave.com/","","409 8th Avenue","New York"
"Pad Thai Kitchen","restaurant","","+1-718-484-0156","https://www.padthaibk.com/","","6218 18th Avenue",""
"Paddy Maguire's","pub","","+1-212-253-0031","https://www.paddymaguiresnyc.com/","","237 3rd Avenue",""
"Paddy Reilly's","pub","","+1-212-686-1210","https://paddyreillysmusicbar.us","","519 2nd Avenue","New York"
"Page Plaza Diner","restaurant","","+1 718-966-3500","https://pageplazarestaurant.com/","","75 Page Avenue","Staten Island"
"Paint 'N Pour","bar","","+1 212-804-7037","https://www.paintnpournyc.com/locations/lower-east-side","","53 Delancey Street","New York"
"Palace Restaurant","restaurant","","+1 212-319-8989","https://www.palacerestaurantmidtown.com","","122 East 57th Street","New York"
"Paladar Brazilian BBQ","restaurant","","+1 646-850-8094","https://www.paladarbrazilianbbq.com/","","358 East 112th Street",""
"Palermo Pizzeria & Restaurant","restaurant","","+1 917-970-1341","https://palermopizzasi.com/","","95 Page Avenue","Staten Island"
"Palladino's Steak & Seafood","restaurant","","","https://palladinos.com/","","",""
"Palo Santo","restaurant","","+1-718-636-6311","https://www.palosantorestaurant.com","","",""
"pán","restaurant","","+1-718-885-4126","https://pan-nyc.com/","","1563 Decatur Street",""
"Panca BK","restaurant","","+1-646-405-0509","https://pancabk.com","","",""
"Panchita's Place","restaurant","","+1-917-909-0404","https://www.panchitasplace.com","","709 5th Avenue",""
"Pancho's Antojitos Mexicano","restaurant","","+1-212-316-5400","https://panchos-mexicano.edan.io","","964 Amsterdam Avenue","New York"
"Pangat","restaurant","","+1-347-422-0059","https://www.pangatny.com","","",""
"Pangea","restaurant","","+1-212-995-0900","https://www.pangeanyc.com","","",""
"Panineria","restaurant","","","https://www.lapanineria.com/","","9 East 8th Street",""
"Papa Pasquale Ravioli","restaurant","","+1 718 232 1798","https://papapasqualeravioli.net","","7817 15th Avenue",""
"Papasito","restaurant","","+1-212-544-0001","https://papasitony.com/","","223 Dyckman Street",""
"PaPi Pasta & Pizza","restaurant","","","https://www.papinewyorkcity.com/","","481 7th Avenue",""
"Pappali","restaurant","","+1-212-689-1999","https://www.pippalinyc.com/","","129 East 27th Street","New York"
"Paradise Lost","bar","","","https://www.paradiselost.nyc","","",""
"Paradou","restaurant","","","https://www.paradounyc.com/","","8 Little West 12th Street","New York"
"Paragon","nightclub","","","https://www.paragonbroadway.com/","","990 Broadway","Brooklyn"
"Paratha Wala","restaurant","","+1 347 561 5319","https://pwalanyc.com/","","103-09 Metropolitan Avenue","Forest Hills"
"Park Side Restaurant","restaurant","","+1-718-271-9274","https://www.parksiderestaurantny.com/","","107-01 Corona Avenue",""
"Park Slope Ale House","pub","","+1-718-788-1756","https://www.parkslopealehouse.com","","356 6th Avenue",""
"Parkside Lounge","restaurant","","+1-212-673-6270","https://www.parksidelounge.net/","","317 East Houston Street","New York"
"Parlay","restaurant","","+1 347-987-4059","https://www.instagram.com/parlayrestaurantbk","","4024 8th Avenue",""
"Parm","restaurant","","","https://www.parmitalian.com/locations/mulberry-street/","","",""
"Parm Battery Park City","restaurant","","+12127764927","https://www.parmnyc.com/","","",""
"Parrilladas Sunrise","restaurant","","+1-917-396-4825","https://parrilladas-sunrise.bartgrocerybbq.com","","83-11 Northern Boulevard","Jackson Heights"
"Partake NYC","restaurant","","+1-718-413-8003","https://www.Partake.nyc","","10-29 44th Road",""
"Party Jam","bar","","+1-718-966-8951","https://www.partyjamparties.com/","","715 Sharrotts Road","Staten Island"
"Pascalou","restaurant","","+1 212-534-7522","https://pascalou.info/","","1308 Madison Avenue",""
"Pasiones Sports Bar","bar","","+1 718-813-9736","https://pasiones-bar.edan.io/","","40-04 69th Street","Woodside"
"Pasquale Jones","restaurant","","","https://www.pasqualejones.com/","","",""
"Pasta Eater","restaurant","","+1-212-837-1169","https://www.pastaeaterngo.com/","","",""
"Pasta Louise","restaurant","","+1-347-725-3883","https://www.pastalouise.com","","1114 8th Avenue",""
"Pasta Louise Cafe","restaurant","","+1-347-725-3883","https://www.pastalouise.com","","803 8th Avenue","Brooklyn"
"Pasta Night","restaurant","","+1-718-483-8443","https://www.pastanightbk.com","","",""
"Pasta Rullo","restaurant","","+1-929-989-7285","https://pastarullo.com/","","441 East 9th Street",""
"Pasta Wiz","restaurant","","+1-718-387-1416","http://pastawiz.com","","",""
"Pasteur","restaurant","","+1-212-608-3656","https://www.pasteurgrill.com","","85 Baxter Street","New York"
"Pastis","restaurant","","+1-212-929-4844","https://pastisnyc.com/","","52 Gansevoort Street","New York"
"Pastrami Queen","restaurant","","+1 212-734-1500","https://www.pastramiqueen.com/","therealpastramiqueen","1125 Lexington Avenue",""
"Pat LaFrieda Meat Purveyors","restaurant","","","http://www.thepennsy.nyc/pat-lafrieda/","","2 Pennsylvania Plaza","New York"
"Patacón Pisao","restaurant","","+1 718-899-8922","https://pataconpisaonyc.com/","","139 Essex Street","New York"
"Patiala Indian Grill","restaurant","","+1-212-564 8255","https://patialany.com/","","371 West 34th Street",""
"Patoug Persian Cuisine","restaurant","","+1 718-279-3500","http://patougqueens.com","","220-06 Horace Harding Expressway","Queens"
"Patrick Steakhouse","restaurant","","+1-347-789-9976","https://patricksteakhouse.com","","",""
"Patsy's","restaurant","","","http://patsys.com","","236 West 56th Street",""
"Patsy's Pizzeria","restaurant","","+1 212-639-1000","https://patsyspizzerianyc.com/","PatsysPizzeria69th","1279 1st Avenue","New York"
"Patsy's Pizzeria","restaurant","","+1 718 622 2268","https://patsyspizza.nyc","","",""
"Paul & Jimmy's Ristorante","restaurant","","+1-212-475-9540","https://www.paulandjimmys.com/","","123 East 18th Street","New York"
"Paul's ""Da Burger Joint""","restaurant","","+1-212-529-3033","https://paulsburgersnyc.com","","131 2nd Avenue",""
"Paulie Gee's","restaurant","","+1-347-987-3747","https://www.pauliegee.com/","","Greenpoint Avenue","Brooklyn"
"Pavin","restaurant","","+1-646-368-1666","https://pavin86.com","","1663 1st Avenue",""
"Peacefood","restaurant","","+1-212-979-2288","https://www.peacefoodnyc.com/","","41 East 11th Street","New York"
"Peacefood Cafe","restaurant","","","https://www.peacefoodnyc.com","","460 Amsterdam Avenue","New York"
"Peaches HotHouse","restaurant","","+1 718 483-9111","http://peacheshothouse.com/","","415 Tompkins Avenue","Brooklyn"
"Pearl of China","restaurant","","+1 718 678 8288","http://pearlofchinabx.com","","2830 Middletown Road","Bronx"
"Pearl's Dive","restaurant","","+1-917-300-9041","https://pearlstreetcaviar.com/pages/pearls-dive","","77 Commerce Street","Brooklyn"
"Pearl's Social & Billy Club","bar","","+1-347-627-9985","https://pearlssocial.com/","","40 Saint Nicholas Avenue",""
"Peasant","restaurant","","+1 212 965 9511","https://www.peasantnyc.com","","194 Elizabeth Street","New York"
"Pebble Bar","restaurant","","","https://www.pebblebarnyc.com/","","67 West 49th Street","New York"
"Peculier Pub","pub","","+1-212-353-1327","http://www.peculierpub.com/","","145 Bleecker Street","New York"
"Pedro's","restaurant","","+1-718-797-2851","https://pedrosbrooklyn.com","","73 Jay Street","Brooklyn"
"Peking Duck House","restaurant","","+1-212-227-1810","https://www.pekingduckhousenyc.com","","28 Mott Street","New York"
"Peking Empire","restaurant","","+1-718-762-3080","http://pekingempire.com","","141-06 Northern Boulevard","Flushing"
"Peking Kitchen","restaurant","","+1-212-222-7888","https://www.pekingkitchen2162.com","","2162 Frederick Douglass Boulevard",""
"Pelicana Chicken","restaurant","","+1-646-969-7863","https://www.pelicanausa.com/","","52 East 8th Street","New York"
"Pelicana Chicken","restaurant","","","https://www.pelicanausa.com/","","47-08 Greenpoint Avenue",""
"Pelicana Chicken","restaurant","","+1 646 689 0420","https://www.pelicanausa.com","pelicanachicken","11 West 32nd Street",""
"Pelicana Chicken","restaurant","","+1-347-612-4985","https://www.pelicanausa.com/","","84-60 Grand Avenue","Elmhurst"
"Pennsylvania 6","restaurant","","+1-212-727-3666","https://pennsylvania6nyc.com","","132 West 31st Street","New York"
"Penny","restaurant","","","https://www.penny-nyc.com","","",""
"Pep's on Grand","restaurant","","+1 212-226-8391","https://www.pepsongrand.com/","pepsongrand","197 Grand Street","New York"
"Pepe Rosso","restaurant","","+1-212-677-4555","https://peperossotogo.com","","168 Sullivan Street","New York"
"Peperino","restaurant","","+1-212-245-2380","https://www.peperinonyc.com/","","21 West End Avenue","New York"
"Pepolino","restaurant","","+1 212-966-9983","https://www.pepolino.com","https://www.instagram.com/pepolinorestaurant","281 West Broadway",""
"Peppercorn Kitchen","restaurant","","","https://peppercornkitchen.nyc.com/","","289 Mercer Street",""
"Peppinos","restaurant","","+1-718-833-3364","https://ilovepeppinos.com","","",""
"Pera SoHo","restaurant","","+1-212-878-6305","https://www.pera-soho.com","","54 Thompson Street",""
"Peri Peri Grill House","restaurant","","+1-917-966-8614","https://www.periperigh.com/","","235 Malcolm X Boulevard",""
"Perizia kosher pizza","restaurant","","+1-718-513-4900","https://www.periziakosher.com/","","1626 East 16th Street",""
"Perkins","restaurant","","+1-718-979-9180","https://www.perkinsrestaurants.com/locations/us/ny/staten-island/1409-hylan-blvd/","","1409 Hylan Boulevard",""
"Pershing Square","restaurant","","","https://www.pershingsquare.com/","","",""
"Pet Shop","bar","","+1-201-984-2170","https://www.petshopjc.com/","","193 Newark Avenue","Jersey City"
"Pete's Candy Store","bar","","+1-718-302-3770","https://www.petescandystore.com","","",""
"Pete's Grill","restaurant","","+1-718-937-2220","https://www.petesgrill.com/","","39-14 Queens Boulevard","Long Island City"
"Peter Luger Steak House","restaurant","","+1-718-387-7400","https://peterluger.com/","","178 Broadway","Brooklyn"
"Petite Crevette","restaurant","","+1-718-855-2632","https://petite-crevette.com/","","",""
"Petite Dumpling","restaurant","","+1-718-788-5001","https://www.petitedumpling.com","","",""
"PHD Terrace","bar","","","https://taogroup.com/venues/phd-lounge-new-york/","","210 West 55th Street",""
"Pheasant","restaurant","","","https://www.pheasantnyc.com/","","",""
"Phebes","pub","","","https://www.phebesnyc.com/","","359 Bowery","New York"
"Philippe","restaurant","","+1-212-644-8885","https://www.philippechow.com/location/philippe-chow-uptown","","",""
"Philomena's Pizza","restaurant","","+1 718-225-1778","https://www.philomenasqueens.com/","","41-16 Queens Boulevard","New York"
"Pho 60","restaurant","","+1 929-631-0003","https://www.pho60statenisland.com/","","2602 Hylan Boulevard","Staten Island"
"Pho Rainbow","restaurant","","+1-718-987-1084","https://www.phorainbow.com/","","42 New Dorp Plaza","Staten Island"
"Pho Thai","restaurant","","+1-917-669-1038","https://www.phothainow.com/","","",""
"Phobar","restaurant","","","http://phobar.com/","","80 6th Avenue",""
"Phoshime","restaurant","","+1-917-815-1661","https://www.phoshime.com","","",""
"Piacere","restaurant","","+1-212-219-4080","https://www.piacerenyc.com","","351 Broome Street",""
"Piatto Wood Fire Pizza","restaurant","","+1-718-361-2751","https://www.piattolic.com/","","",""
"Pic Up Stix","restaurant","","+1 212-860-7600","https://www.picupstix.com","","1372 Lexington Avenue",""
"Piccante","restaurant","","+1-718-833-3919","https://piccanteny.com","","",""
"Piccola Venezia","restaurant","","+1-718-721-8470","https://www.piccola-venezia.com/","","42-01 28th Avenue","Astoria"
"Piccoli Trattoria","restaurant","","+1-718-788-0066","https://www.piccoliny.com","","",""
"Piccolino Restaurant","restaurant","","+1 718-967-5870","https://www.piccolinoristorante.com/location/piccolino-ristorante-new-york/","","3935 Amboy Road","Staten Island"
"PiCH","restaurant","","+1-718-313-3100","https://pichnyc.com","","",""
"Pico De Gallo Bar & Kitchen","restaurant","","+1-917-265-8173","https://picodegallokitchen.com","","768 Amsterdam Avenue","New York"
"Pie & Fries","restaurant","","+1 347-365-7639","https://www.pieandfries.com","","5326 13th Avenue",""
"Pier 76","restaurant","","+1-718-447-7437","https://www.pier76si.com/","","",""
"Pierozek","restaurant","","+1 718 576 3866","https://www.pierozekbrooklyn.com/","","592 Manhattan Avenue",""
"Pierre Loti","restaurant","","+1-212-777-5684","https://pierrelotiwinebar.com/","","53 Irving Place","New York"
"Pies 'n' Thighs","restaurant","","","https://piesnthighs.com/piesnthighsparkslope","","244 Flatbush Avenue","Brooklyn"
"Piggyback","restaurant","","+1-212-239-0570","https://www.piggybacknyc.com","","140 West 30th Street",""
"Pikine","restaurant","","+1 646-922-7015","pikinerestaurantny.com","","243 West 116th Street",""
"Pinch Chinese","restaurant","","","https://www.pinchchinese.com/","","",""
"Pine Box Rock Shop","bar","","+1-718-366-6311","https://www.pineboxrockshop.com/","","12 Grattan Street",""
"Pio Pio","restaurant","","+1 212 665-3000","https://www.piopio.com/locations/upper_west_side.html","","702 Amsterdam Avenue","New York"
"Pio Pio","restaurant","","+1 212-426-5800","https://www.piopio.com/locations/upper_east_side.html","","1746 1st Avenue",""
"Pio Pio","restaurant","","+1 212-481-0034","https://www.piopio.com/locations/kips_bay.html","","210 East 34th Street",""
"Pio Pio","restaurant","","+1 212-459-2929","https://www.piopio.com/locations/hells_kitchen.html","","604 10th Avenue",""
"Pio Pio Riko","restaurant","","","https://www.piopio.com/","","409 8th Avenue","New York"
"Pioneers Bar NYC","bar","","+1-212-714-2222","https://www.pioneersbar.com/","","138 West 29th Street",""
"Pipo's","restaurant","","+1-212-828-2382","http://www.piposrestaurant.com","","166 East 118th Street",""
"Pippin's Pub","bar","","+1-718-833-1183","https://www.pipinsbayridge.com","","",""
"Pisticci","restaurant","","+1-212-932-3500","https://www.pisticcinyc.com/","","125 La Salle Street","New York"
"Pita & Beyond","restaurant","","+1-212-683-3008","https://pitaandbeyond.com","","",""
"Pita Mediterranean Gyro And Grill","restaurant","","+1-888-990-7482","https://pitagyro.com/","","66-39 Fresh Pond Road",""
"Pizza a Casa - Pizza School","restaurant","","+1-212-228-5483","https://pizzaschool.com/","","371 Grand Street","New York"
"Pizza D'amore","restaurant","","+1 718-266-4433","https://www.pizzadamorenyc.com/baypkwy/","","8949 Bay Parkway","Brooklyn"
"Pizza Hut","restaurant","","+1 718-896-9800","https://locations.pizzahut.com/ny/rego-park/9608-queens-blvd","","9608 Queens Boulevard","Rego Park"
"Pizza Hut","restaurant","","+1-929-551-0010","https://locations.pizzahut.com/ny/brooklyn/1448-nostrand-ave","","1448 Nostrand Avenue","Brooklyn"
"Pizza Hut","restaurant","","+1-718-730-1003","https://www.pizzahut.com/","","84-23 37th Avenue","Jackson Heights"
"Pizza Hut","restaurant","","+1-718-206-2403","https://locations.pizzahut.com/ny/jamaica/111-02-sutphin-blvd","","111-02 Sutphin Boulevard","Jamaica"
"Pizza Hut","restaurant","","+1-718-776-0606","https://locations.pizzahut.com/ny/queens-village/22003-hillside-ave","","220-03 Hillside Avenue","Queens"
"Pizza Hut","restaurant","","","https://locations.pizzahut.com/ny/fresh-meadows/17312-horace-harding-expressway","","17312 Horace Harding Expressway","Fresh Meadows"
"Pizza Hut","restaurant","","+1 718-822-2909","https://locations.pizzahut.com/ny/bronx/2019-westchester-avenue","","2019 Westchester Avenue","Bronx"
"Pizza King","restaurant","","+1-914-668-0548","https://www.pizzakingmtvernon.com/","","34 Gramatan Avenue","Mount Vernon"
"Pizza Plus","restaurant","","+1-718-768-5327","https://pizzaplusmenu.com","","",""
"Pizza Secret","restaurant","","+1-929-337-6245","https://pizzasecretnyc.com","@pizzasecret","72 5th Avenue",""
"Pizza Studio Tamaki","restaurant","","+1-646-561-8852","https://www.pizzapst.com/","","123 Saint Mark's Place","New York"
"Place des Fêtes","restaurant","","+1-718-857-0101","https://www.pdfnyc.com","","",""
"Place Fried Chicken","restaurant","","+1-718-386-4137","http://placefriedchickenandpizza.com/","","285 Wyckoff Avenue",""
"Plant Made","restaurant","","+1-212-777-6965","https://plantmadenyc.com","","65 2nd Avenue",""
"Playa Betty's","restaurant","","+1-212-712-0777","https://www.playabettys.com","","320 Amsterdam Avenue","New York"
"Playground","restaurant","","+1 718-779-7912","https://play-ground-thai-restaurant.res-menu.com/","","71-30 Roosevelt Avenue","Jackson Heights"
"Playwright Irish Pub","pub","","+1-212-268-8868","https://www.playwrightirishpubnyc.com","","",""
"Please Don't Tell","bar","","+1-212-614-0386","https://www.pdtnyc.com/","","113 Saint Mark's Place","New York"
"Plern Thai Restaurant & Noodle Bar","restaurant","","+1 347-242-3533","https://www.plernthainyc.com/","","30-78 Steinway Street",""
"Plug Uglies","bar","","","https://www.plugugliesnyc.com/","","1495 1st Avenue",""
"Plug Uglies","bar","","+1-212-780-1944","https://www.plugugliesnyc.com","","",""
"Plum","restaurant","","+1-646-884-4289","https://plumny.com/","","210 West 94th Street","New York"
"Poción Lounge","restaurant","","+1-917-472-7336","https://www.pocionlounge.com/","","704 West 177th Street",""
"Pocket Bar","bar","","","https://www.pocketbarnyc.com/","","455 West 48th Street","New York"
"Poco","restaurant","","+1-212-228-4461","https://www.poconyc.com/","https://www.instagram.com/poconyc/","33 Avenue B",""
"Point Brazil Restaurant","restaurant","","","http://pointbrazilrestaurant.com","","38-01 31st Avenue",""
"Poke","restaurant","","+1 212-249-0569","https://pokerestaurant.nyc","","343 East 85th Street",""
"Pokebab","restaurant","","+1-718-599-2425","https://www.pokebabinc.com/","","209 Bedford Avenue","Brooklyn"
"PokéBowl Station + Mars Tea","restaurant","","+1-718-795-5828","https://pokebowlstation.com","","2037 86th Street","Brooklyn"
"Pokerice","restaurant","","+1-212-300-4567","https://www.pokericenyc.com","","162 West 4th Street",""
"Poketown","restaurant","","+1-646-850-0572","http://poketownnyc.com/","","302 West 39th Street",""
"Pokeworks","restaurant","","+1-646-609-8848","https://pokeworks.com/","","21 East 15th Street","New York"
"Polash Indian","restaurant","","+1-212-410-0276","http://www.polashindianrestaurant.com","","2321 1st Avenue","New York"
"Pollo D'Oro","restaurant","","+1-718-855-8088","https://www.pollodorobk.com","","306 Gold Street",""
"Pollos a la Brasa Mario","restaurant","","+17184578800","https://www.pollosmario83.com","","83-02 37th Avenue","Jackson Heights"
"Pollos A La Brasa Marion","restaurant","","+1 929-238-9310","https://pollosalabrasamarionny.com/","","69-01 Roosevelt Avenue","Woodside"
"Pollos Mario","restaurant","","+1-718-205-9898; +1-718-803-1006","https://www.pollosmariorestaurantwoodside.com","","62-01 Woodside Avenue",""
"Polonica","restaurant","","+1-718-630-5805","https://polonicarestaurantny.com","","",""
"Polpette 71","restaurant","","","https://www.polpetteny.com/","","71 West 71st Street","New York"
"Pomodoro Italian Restaurant","restaurant","","+1-212-239-7019; +1-212-239-3217","https://pomodoronyc.com/","","",""
"Pomodoro Rosso","restaurant","","+1 212 721 3009","https://www.pomodororossonyc.com/","","",""
"Pongal","restaurant","","","https://www.pongalnyc.com","","",""
"Pongsri","restaurant","","","https://www.pongsri.net/","","244 West 48th Street","New York"
"Ponty Bistro","restaurant","","+1 212 2346475","https://www.pontybistroharlem.com/","","2375 Adam Clayton Powell Jr. Boulevard","New York"
"Popina","restaurant","","+1-718-222-1901","https://www.popinanyc.com","","",""
"Populares","restaurant","","+12127773912","https://www.popularesny.com/","","51 Avenue B","New York"
"Port Sa'id","restaurant","","+1-212-256-0841","https://www.portsaidnyc.com/","","88 King Street","New York"
"Porta","restaurant","","+1-201-544-5199","https://pizzaporta.com/jersey-city","","135 Newark Avenue","Jersey City"
"Porteño","restaurant","","+1-212-695-9694","https://portenorestaurant.com/","","299 10th Avenue","New York"
"Porto by Antonio","restaurant","","+1 201 941 7107","https://portobyantonio.com/","","8921 Old River Road","North Bergen"
"Portobello Cafe","restaurant","","+1-718-356-2233","https://www.portobellocafesi.com/","","4221 Hylan Boulevard","Staten Island"
"Posh Cafe","restaurant","","+1-718-268-7777","https://www.poshcafeny.com/","","190-21 Union Turnpike","Fresh Meadows"
"Posh Pass NYC","bar","","","http://poshpassnyc.com","","400th West 20th St., Suite 2N",""
"Positanto","restaurant","","+1-718-833-1313","https://www.positanonyc.com/","","10018 4th Avenue","Brooklyn"
"POST","restaurant","","+16469302724","https://www.post-nyc.com/","","",""
"Potiwa Pizza","restaurant","","+1 347-240-1762","https://potiwapizzahaiti.com/","","1456 Flatbush Avenue","Brooklyn"
"Potluck Club","restaurant","","+1 646-484-8053","https://thepotluckclubny.com","","133 Chrystie Street","New York"
"Poulet Sans Tête","restaurant","","+1-212-405-4105","https://www.pouletsanstete.com/location/poulet-sans-tete-upper-west-side/","","590 Amsterdam Avenue","New York"
"Pranakhon","restaurant","","+1 212 786 6789","https://www.pranakhonnyc.com/","","88 University Place",""
"Pranzo Pizza & Pasta","restaurant","","+1-212-344-8068","http://www.davincipizzanyc.com","","44 Water Street",""
"Precious Island Tea Shop","restaurant","","+1-718-668-2700","https://www.piteashop366.com","","",""
"Premium Sweets","restaurant","","+1 929-398-3377;+1 917-704-0035;+1 917-821-5124","https://premiumsweets.ca/usa-location","","172-17 Hillside Avenue","Jamaica"
"Press 195","restaurant","","+1-718-281-1950","https://www.press195.com/","","40-11 Bell Boulevard",""
"Pretty Ricky's","bar","","+1-646-429-3957","https://www.prettyrickys.com/","","101 Rivington Street","New York"
"Prince Street Pizza","restaurant","","+1 212-966-1960","https://www.princestreetpizzamenu.com/","","27 Prince Street","New York"
"Printers Alley","bar","","+1-212-419-2770","https://www.printersalleynyc.com","","",""
"Prohibition","bar","","+1-212-579-3100","https://prohibitionny.com","","503 Columbus Avenue",""
"Proletariat","bar","","+1-833-328-4588","https://www.proletariatny.com/","proletariatny","21 East 7th Street",""
"Pronto Pasta & More","restaurant","","+1-646-338-3314","https://www.prontopastanyc.com","","218 West 40th Street",""
"Prospect Bar & Grill","pub","","+1-347-599-1087","https://prospectbarandgrill.com","","",""
"Prospect Thai","restaurant","","+1-347-365-9711","https://www.prospectthai.com","","",""
"Provini","restaurant","","+1-718-369-2154","https://www.provini.us/","","1302 8th Avenue",""
"PubKey","bar","","+1 305 773 4249","https://pubkey.bar/","pubkey.nyc","85 Washington Place","New York"
"Public Display of Affection","restaurant","","+1-718-635-1678","https://www.pdapizza.com","","669 Union Street",""
"Puertas","restaurant","","+1-347-492-0990","https://www.puertasrestaurant.com","","8320 3rd Avenue",""
